,date,burn_type,burn_number,length,power,factor_before,factor_after,dead_before,dead_after,dir,result
645,16-03-2022 03.12.38,shining-moon3,0,40.0000,6.7500,0.7024619185898415,0.8286744011308789,0.01855625,0.01846875,1,SUCCESS
646,16-03-2022 03.13.41,shining-moon3,1,40.0000,6.6250,0.8286744011308789,0.9020571579417107,0.01846875,0.0056125,1,SUCCESS
647,16-03-2022 03.14.46,none,2,-,-,0.9020571579417107,-,0.0056125,-,1,SUCCESS
648,16-03-2022 05.34.04,pixel-burn4,0,50.0000,6.5000,0.3190121658777888,0.5603333375645794,0.00439375,0.01526875,1,SUCCESS
649,16-03-2022 05.35.09,pixel-burn4,1,50.0000,6.3750,0.5603333375645794,0.4069263245977711,0.01526875,0.01409375,1,SUCCESS
650,16-03-2022 05.36.14,pixel-burn4,2,50.0000,6.2500,0.4069263245977711,0.43222458304345374,0.01409375,0.002825,1,SUCCESS
651,16-03-2022 05.37.20,pixel-burn4,3,50.0000,6.1250,0.43222458304345374,0.2635439894587472,0.002825,0.01340625,1,SUCCESS
652,16-03-2022 05.38.25,shining-moon3,4,40.0000,6.2500,0.2635439894587472,0.5730622617534943,0.01340625,0.0113375,1,SUCCESS
653,16-03-2022 05.39.30,pixel-burn4,5,50.0000,5.8750,0.5730622617534943,0.9212905434534527,0.0113375,0.01418125,1,SUCCESS
654,16-03-2022 05.40.36,none,6,-,-,0.9212905434534527,-,0.01418125,-,1,SUCCESS
655,16-03-2022 03.06.56,shining-moon3,0,40.0000,6.7500,0.31179766448878465,0.5528159908162558,0.0061125,0.009125,1,SUCCESS
656,16-03-2022 03.08.01,shining-moon3,1,40.0000,6.6250,0.5528159908162558,0.8262255502951883,0.009125,0.0059375,1,SUCCESS
657,16-03-2022 03.09.06,shining-moon3,2,40.0000,6.5000,0.8262255502951883,0.913958912823839,0.0059375,-0.00213125,1,SUCCESS
658,16-03-2022 03.10.10,none,3,-,-,0.913958912823839,-,-0.00213125,-,1,SUCCESS
659,16-03-2022 04.00.36,shining-moon3,0,40.0000,6.7500,0.5868535883390585,0.7994050343249428,0.05754375,0.04406875,1,SUCCESS
660,16-03-2022 04.01.40,shining-moon3,1,40.0000,6.6250,0.7994050343249428,0.9146230410168563,0.04406875,0.01855,1,SUCCESS
661,16-03-2022 04.02.45,none,2,-,-,0.9146230410168563,-,0.01855,-,1,SUCCESS
662,16-03-2022 05.24.54,pixel-burn4,0,50.0000,6.5000,0.4790109806313863,0.44493131142007347,0.01645625,0.018675,-1,SUCCESS
663,16-03-2022 05.25.59,pixel-burn4,1,50.0000,6.3750,0.44493131142007347,0.7598149798108093,0.018675,0.010925,-1,SUCCESS
664,16-03-2022 05.27.04,pixel-burn4,2,50.0000,6.2500,0.7598149798108093,0.020431713712391737,0.010925,0.0251125,-1,SUCCESS
665,16-03-2022 05.28.10,none,3,-,-,0.020431713712391737,-,0.0251125,-,-1,SUCCESS
666,16-03-2022 04.13.27,pixel-burn4,0,50.0000,6.5000,0.8577205928888776,0.6026782233542116,0.01246875,0.03808125,-1,FAILED
667,16-03-2022 04.14.31,pixel-burn4,1,50.0000,6.3750,0.6026782233542116,0.9396951833395597,0.03808125,0.0129375,-1,FAILED
668,16-03-2022 04.15.36,pixel-burn4,2,50.0000,6.2500,0.9396951833395597,0.9681838184447099,0.0129375,0.00581875,-1,FAILED
669,16-03-2022 04.16.41,pixel-burn4,3,50.0000,6.1250,0.9681838184447099,0.8751686865162696,0.00581875,0.050575,-1,FAILED
670,16-03-2022 04.17.47,pixel-burn4,4,50.0000,6.0000,0.8751686865162696,0.900112064276399,0.050575,0.0463125,-1,FAILED
671,16-03-2022 04.18.52,shining-moon3,5,40.0000,6.1250,0.900112064276399,0.9731914777977064,0.0463125,0.08005625,-1,FAILED
672,16-03-2022 04.19.57,pixel-burn4,6,50.0000,5.8750,0.9731914777977064,0.8002940927392967,0.08005625,0.1881875,-1,FAILED
673,16-03-2022 04.21.01,pixel-burn4,7,50.0000,5.8750,0.8002940927392967,0.8367789263087696,0.1881875,0.17528125,-1,FAILED
674,16-03-2022 04.22.05,pixel-burn4,8,50.0000,5.8750,0.8367789263087696,0.8812587792831573,0.17528125,0.17241875,-1,FAILED
675,16-03-2022 04.23.12,shining-moon3,9,40.0000,6.1250,0.8812587792831573,0.89320683052879,0.17241875,0.19699375,-1,FAILED
676,16-03-2022 04.24.17,pixel-burn4,10,50.0000,5.8750,0.89320683052879,0.9066883821932682,0.19699375,0.13656875,-1,FAILED
677,16-03-2022 04.25.22,pixel-burn4,11,50.0000,5.8750,0.9066883821932682,0.9129165982890127,0.13656875,0.12405,-1,FAILED
678,16-03-2022 04.26.27,pixel-burn4,12,50.0000,5.8750,0.9129165982890127,0.9182010811415624,0.12405,0.106275,-1,FAILED
679,16-03-2022 04.27.31,shining-moon3,13,40.0000,6.1250,0.9182010811415624,0.9793765261157107,0.106275,0.1220625,-1,FAILED
680,16-03-2022 04.28.37,pixel-burn4,14,50.0000,5.8750,0.9793765261157107,0.9994922266800401,0.1220625,0.00300625,-1,FAILED
681,16-03-2022 04.29.42,pixel-burn4,15,50.0000,5.8750,0.9994922266800401,0.9974942431028249,0.00300625,0.014775,-1,FAILED
682,16-03-2022 04.30.46,pixel-burn4,16,50.0000,5.8750,0.9974942431028249,0.9967701690278209,0.014775,0.0131125,-1,FAILED
683,16-03-2022 04.31.51,shining-moon3,17,40.0000,6.1250,0.9967701690278209,0.9742222105732183,0.0131125,0.04618125,-1,FAILED
684,16-03-2022 04.32.57,pixel-burn4,18,50.0000,5.8750,0.9742222105732183,0.9996245768535722,0.04618125,0.01778125,-1,FAILED
685,16-03-2022 04.34.01,shining-moon3,19,40.0000,6.1250,0.9996245768535722,0.9988149418186861,0.01778125,0.00849375,-1,FAILED
686,16-03-2022 04.35.07,shining-moon3,20,40.0000,6.1250,0.9988149418186861,0.999962133642996,0.00849375,0.00968125,-1,FAILED
687,16-03-2022 04.36.12,shining-moon3,21,40.0000,6.1250,0.999962133642996,0.8577205928888776,0.00968125,0.01246875,-1,FAILED
688,16-03-2022 04.13.27,pixel-burn4,22,50.0000,6.5000,0.8577205928888776,0.9998501966169403,0.01246875,-0.00130625,-1,FAILED
689,16-03-2022 04.38.22,shining-moon3,23,40.0000,6.1250,0.9998501966169403,0.9956481213235757,-0.00130625,0.00761875,-1,FAILED
690,16-03-2022 04.39.28,shining-moon3,24,40.0000,6.1250,0.9956481213235757,0.9942736473632143,0.00761875,0.01443125,-1,FAILED
691,16-03-2022 04.40.33,shining-moon3,25,40.0000,6.1250,0.9942736473632143,0.9999937803209354,0.01443125,-0.00486875,-1,FAILED
692,16-03-2022 04.41.38,shining-moon3,26,40.0000,6.1250,0.9999937803209354,0.9999937756753392,-0.00486875,-0.00411875,-1,FAILED
693,16-03-2022 04.42.44,shining-moon3,27,40.0000,6.1250,0.9999937756753392,0.9999937793536748,-0.00411875,-0.0047125,-1,FAILED
694,16-03-2022 04.43.49,shining-moon3,28,40.0000,6.1250,0.9999937793536748,0.999993781171876,-0.0047125,-0.00500625,-1,FAILED
695,16-03-2022 04.44.54,shining-moon3,29,40.0000,6.1250,0.999993781171876,0.9999937797019233,-0.00500625,-0.00476875,-1,FAILED
696,16-03-2022 04.45.59,shining-moon3,30,40.0000,6.1250,0.9999937797019233,0.999993781171876,-0.00476875,-0.00500625,-1,FAILED
697,16-03-2022 04.47.04,shining-moon3,31,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
698,16-03-2022 04.48.11,shining-moon3,32,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
699,16-03-2022 04.49.16,shining-moon3,33,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
700,16-03-2022 04.50.22,shining-moon3,34,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
701,16-03-2022 04.51.26,shining-moon3,35,40.0000,6.1250,0.999993781171876,0.999993781171876,-0.00500625,-0.00500625,-1,FAILED
702,16-03-2022 04.52.34,none,36,-,-,0.999993781171876,-,-0.00500625,-,-1,FAILED
703,16-03-2022 00.30.26,shining-moon3,0,40.0000,6.7500,0.6446709846038684,0.7443537397799536,0.014775,0.00930625,1,SUCCESS
704,16-03-2022 00.31.29,shining-moon3,1,40.0000,6.6250,0.7443537397799536,0.8646935525495849,0.00930625,0.007075,1,SUCCESS
705,16-03-2022 00.32.33,none,2,-,-,0.8646935525495849,-,0.007075,-,1,SUCCESS
706,16-03-2022 05.10.57,pixel-burn4,0,50.0000,6.5000,0.39068897762565763,0.44177614932773057,0.01394375,0.0243,1,SUCCESS
707,16-03-2022 05.12.02,pixel-burn4,1,50.0000,6.3750,0.44177614932773057,0.02540503965817535,0.0243,0.00241875,1,SUCCESS
708,16-03-2022 05.13.07,pixel-burn4,2,50.0000,6.2500,0.02540503965817535,0.2544512787309809,0.00241875,0.0153875,1,SUCCESS
709,16-03-2022 05.14.13,pixel-burn4,3,50.0000,6.1250,0.2544512787309809,0.4702665843240183,0.0153875,0.02845625,1,SUCCESS
710,16-03-2022 05.15.18,pixel-burn4,4,50.0000,6.0000,0.4702665843240183,0.963536791161206,0.02845625,0.0185375,1,SUCCESS
711,16-03-2022 05.16.23,none,5,-,-,0.963536791161206,-,0.0185375,-,1,SUCCESS
712,16-03-2022 03.14.55,pixel-burn4,0,50.0000,6.5000,0.5831682413898202,0.6365358995253062,0.01570625,0.03359375,-1,SUCCESS
713,16-03-2022 03.15.59,pixel-burn4,1,50.0000,6.3750,0.6365358995253062,0.005933566586759634,0.03359375,0.00145,-1,SUCCESS
714,16-03-2022 03.17.03,none,2,-,-,0.005933566586759634,-,0.00145,-,-1,SUCCESS
715,16-03-2022 05.16.32,pixel-burn4,0,50.0000,6.5000,0.7633883473281214,0.6682162545536606,0.0286625,0.0306625,-1,SUCCESS
716,16-03-2022 05.17.37,pixel-burn4,1,50.0000,6.3750,0.6682162545536606,0.7204006456147658,0.0306625,0.03968125,-1,SUCCESS
717,16-03-2022 05.18.42,pixel-burn4,2,50.0000,6.2500,0.7204006456147658,0.08115242426660284,0.03968125,0.06003125,-1,SUCCESS
718,16-03-2022 05.19.48,none,3,-,-,0.08115242426660284,-,0.06003125,-,-1,SUCCESS
719,16-03-2022 02.10.13,shining-moon3,0,40.0000,6.7500,0.3617108845691129,0.38668029038707763,0.01294375,0.0090875,-1,SUCCESS
720,16-03-2022 02.11.17,pixel-burn4,1,50.0000,6.3750,0.38668029038707763,0.046588872316157576,0.0090875,0.00271875,-1,SUCCESS
721,16-03-2022 02.12.21,none,2,-,-,0.046588872316157576,-,0.00271875,-,-1,SUCCESS
722,16-03-2022 05.19.57,none,0,-,-,0.8882335480040783,-,0.03146875,-,-1,SUCCESS
723,16-03-2022 01.57.39,shining-moon3,0,40.0000,6.7500,0.5472951009983748,0.7863036141420099,0.05785,0.0462875,1,SUCCESS
724,16-03-2022 01.58.43,shining-moon3,1,40.0000,6.6250,0.7863036141420099,0.808699401573157,0.0462875,0.04333125,1,SUCCESS
725,16-03-2022 01.59.47,shining-moon3,2,40.0000,6.5000,0.808699401573157,0.8085449021372035,0.04333125,0.04139375,1,SUCCESS
726,16-03-2022 02.00.51,shining-moon3,3,40.0000,6.3750,0.8085449021372035,0.9267028611830028,0.04139375,0.0364625,1,SUCCESS
727,16-03-2022 02.01.55,none,4,-,-,0.9267028611830028,-,0.0364625,-,1,SUCCESS
728,16-03-2022 02.02.03,pixel-burn4,0,50.0000,6.5000,0.4270356133049528,0.14724975730239132,0.01635,0.0536125,-1,SUCCESS
729,16-03-2022 02.03.07,shining-moon3,1,40.0000,6.6250,0.14724975730239132,0.04060867472074217,0.0536125,0.0393125,-1,SUCCESS
730,16-03-2022 02.04.11,none,2,-,-,0.04060867472074217,-,0.0393125,-,-1,SUCCESS
731,16-03-2022 02.22.29,pixel-burn4,0,50.0000,6.5000,0.6517404668937443,0.31388224348750665,0.022,0.05950625,-1,SUCCESS
732,16-03-2022 02.23.33,shining-moon3,1,40.0000,6.6250,0.31388224348750665,0.08257761174803556,0.05950625,0.02963125,-1,SUCCESS
733,16-03-2022 02.24.36,none,2,-,-,0.08257761174803556,-,0.02963125,-,-1,SUCCESS
734,16-03-2022 02.17.02,pixel-burn4,0,50.0000,6.5000,0.24104090929419808,0.1645533288260132,0.021775,0.02011875,1,SUCCESS
735,16-03-2022 02.18.06,pixel-burn4,1,50.0000,6.3750,0.1645533288260132,0.002782099956432439,0.02011875,-0.00418125,1,SUCCESS
736,16-03-2022 02.19.09,pixel-burn4,2,50.0000,6.2500,0.002782099956432439,0.25651266689709024,-0.00418125,0.02354375,1,SUCCESS
737,16-03-2022 02.20.13,shining-moon3,3,40.0000,6.3750,0.25651266689709024,0.4504389089696914,0.02354375,0.0438,1,SUCCESS
738,16-03-2022 02.21.17,pixel-burn4,4,50.0000,6.0000,0.4504389089696914,0.9825480158678205,0.0438,0.04524375,1,SUCCESS
739,16-03-2022 02.22.21,none,5,-,-,0.9825480158678205,-,0.04524375,-,1,SUCCESS
740,16-03-2022 05.40.45,pixel-burn4,0,50.0000,6.5000,0.7161691622046235,0.820601322678069,0.02535,0.0294375,-1,SUCCESS
741,16-03-2022 05.41.50,pixel-burn4,1,50.0000,6.3750,0.820601322678069,0.35593488325027195,0.0294375,0.01178125,-1,SUCCESS
742,16-03-2022 05.42.55,shining-moon3,2,40.0000,6.5000,0.35593488325027195,0.241334053402326,0.01178125,0.00473125,-1,SUCCESS
743,16-03-2022 05.44.01,shining-moon3,3,40.0000,6.3750,0.241334053402326,0.1264968637141228,0.00473125,0.01356875,-1,SUCCESS
744,16-03-2022 05.45.07,none,4,-,-,0.1264968637141228,-,0.01356875,-,-1,SUCCESS
745,16-03-2022 05.08.38,pixel-burn4,0,50.0000,6.5000,0.6446352418683288,0.4945862835288645,0.00928125,0.03255625,-1,SUCCESS
746,16-03-2022 05.09.43,pixel-burn4,1,50.0000,6.3750,0.4945862835288645,0.01286674931439949,0.03255625,0.00179375,-1,SUCCESS
747,16-03-2022 05.10.48,none,2,-,-,0.01286674931439949,-,0.00179375,-,-1,SUCCESS
748,16-03-2022 15.33.47,pixel-burn4,0,50.0000,6.5000,0.032313247232006466,0.43857881306026303,0.00989375,0.04481875,1,SUCCESS
749,16-03-2022 15.34.50,pixel-burn4,1,50.0000,6.3750,0.43857881306026303,0.4433697148161188,0.04481875,0.0236625,1,SUCCESS
750,16-03-2022 15.35.54,pixel-burn4,2,50.0000,6.2500,0.4433697148161188,0.16567421102964616,0.0236625,0.01969375,1,SUCCESS
751,16-03-2022 15.36.57,pixel-burn4,3,50.0000,6.1250,0.16567421102964616,0.8121552874807968,0.01969375,0.00733125,1,SUCCESS
752,16-03-2022 15.38.01,shining-moon3,4,40.0000,6.0000,0.8121552874807968,0.9448641808249386,0.00733125,0.00235625,1,SUCCESS
753,16-03-2022 15.39.05,none,5,-,-,0.9448641808249386,-,0.00235625,-,1,SUCCESS
754,16-03-2022 17.36.22,shining-moon3,0,40.0000,6.5000,0.3059885592907029,0.13920976928646023,0.0702125,0.0245,-1,SUCCESS
755,16-03-2022 17.37.27,none,1,-,-,0.13920976928646023,-,0.0245,-,-1,SUCCESS
756,16-03-2022 15.25.15,pixel-burn4,0,50.0000,6.5000,0.5465873092061054,0.45548347716543613,0.0234125,0.0375125,-1,SUCCESS
757,16-03-2022 15.26.19,pixel-burn4,1,50.0000,6.3750,0.45548347716543613,0.3415690821748493,0.0375125,0.01901875,-1,SUCCESS
758,16-03-2022 15.27.22,shining-moon3,2,40.0000,6.2500,0.3415690821748493,0.11309667194928684,0.01901875,0.01406875,-1,SUCCESS
759,16-03-2022 15.28.27,none,3,-,-,0.11309667194928684,-,0.01406875,-,-1,SUCCESS
760,16-03-2022 15.53.32,pixel-burn4,0,50.0000,6.5000,0.38671045131872117,0.5320403168504434,0.03505625,0.05003125,1,SUCCESS
761,16-03-2022 15.54.36,pixel-burn4,1,50.0000,6.3750,0.5320403168504434,0.9171751174696683,0.05003125,0.0197,1,SUCCESS
762,16-03-2022 15.55.39,none,2,-,-,0.9171751174696683,-,0.0197,-,1,SUCCESS
763,16-03-2022 15.22.46,pixel-burn4,0,50.0000,6.5000,0.5527246168860968,0.32731516799353194,0.0330125,0.04145,1,SUCCESS
764,16-03-2022 15.23.50,pixel-burn4,1,50.0000,6.3750,0.32731516799353194,0.9754586654164713,0.04145,0.0001625,1,SUCCESS
765,16-03-2022 15.24.53,none,2,-,-,0.9754586654164713,-,0.0001625,-,1,SUCCESS
766,16-03-2022 15.56.01,pixel-burn4,0,50.0000,6.5000,0.38460383859873526,0.59640417579585,0.0423,0.03013125,-1,SUCCESS
767,16-03-2022 15.57.05,pixel-burn4,1,50.0000,6.3750,0.59640417579585,0.8051125135462485,0.03013125,0.01956875,-1,SUCCESS
768,16-03-2022 15.58.09,pixel-burn4,2,50.0000,6.2500,0.8051125135462485,0.9928511721332951,0.01956875,-0.00190625,-1,SUCCESS
769,16-03-2022 15.59.14,pixel-burn4,3,50.0000,6.1250,0.9928511721332951,0.999776083197532,-0.00190625,-0.00483125,-1,SUCCESS
770,16-03-2022 16.00.18,pixel-burn4,4,50.0000,6.0000,0.999776083197532,0.9990483535895107,-0.00483125,-0.00483125,-1,SUCCESS
771,16-03-2022 16.01.22,pixel-burn4,5,50.0000,5.8750,0.9990483535895107,0.9959263493967623,-0.00483125,-0.000325,-1,SUCCESS
772,16-03-2022 16.02.25,pixel-burn4,6,50.0000,5.8750,0.9959263493967623,0.709667669830491,-0.000325,0.02808125,-1,SUCCESS
773,16-03-2022 16.03.29,shining-moon3,7,40.0000,5.6250,0.709667669830491,0.7592684100754051,0.02808125,0.0261,-1,SUCCESS
774,16-03-2022 16.04.33,pixel-burn4,8,50.0000,5.8750,0.7592684100754051,0.27223175271079464,0.0261,0.0345375,-1,SUCCESS
775,16-03-2022 16.05.37,shining-moon3,9,40.0000,5.5000,0.27223175271079464,0.3238309706476361,0.0345375,0.0313875,-1,SUCCESS
776,16-03-2022 16.06.41,shining-moon3,10,40.0000,5.5000,0.3238309706476361,0.24590185432895323,0.0313875,0.04683125,-1,SUCCESS
777,16-03-2022 16.07.45,shining-moon3,11,40.0000,5.5000,0.24590185432895323,0.1560192071818158,0.04683125,0.04203125,-1,SUCCESS
778,16-03-2022 16.08.49,shining-moon3,12,40.0000,5.5000,0.1560192071818158,0.1089021838209806,0.04203125,0.02636875,-1,SUCCESS
779,16-03-2022 16.09.53,none,13,-,-,0.1089021838209806,-,0.02636875,-,-1,SUCCESS
780,16-03-2022 17.37.50,pixel-burn4,0,50.0000,6.5000,0.27905197793862413,0.4848962748306293,0.02771875,0.048875,1,SUCCESS
781,16-03-2022 17.38.54,pixel-burn4,1,50.0000,6.3750,0.4848962748306293,0.1908844092814701,0.048875,0.03545,1,SUCCESS
782,16-03-2022 17.39.58,pixel-burn4,2,50.0000,6.2500,0.1908844092814701,0.0012454385811963683,0.03545,-0.00365625,1,SUCCESS
783,16-03-2022 17.41.03,pixel-burn4,3,50.0000,6.1250,0.0012454385811963683,0.9270387076075264,-0.00365625,0.0065,1,SUCCESS
784,16-03-2022 17.42.09,none,4,-,-,0.9270387076075264,-,0.0065,-,1,SUCCESS
785,16-03-2022 15.08.26,pixel-burn4,0,50.0000,6.5000,0.16364990877122096,0.45941128672905035,0.01005,0.04623125,1,SUCCESS
786,16-03-2022 15.09.29,pixel-burn4,1,50.0000,6.3750,0.45941128672905035,0.2379658485074819,0.04623125,0.02933125,1,SUCCESS
787,16-03-2022 15.10.33,pixel-burn4,2,50.0000,6.2500,0.2379658485074819,0.37236741536228346,0.02933125,0.026925,1,SUCCESS
788,16-03-2022 15.11.36,pixel-burn4,3,50.0000,6.1250,0.37236741536228346,0.9339727664391962,0.026925,0.0062875,1,SUCCESS
789,16-03-2022 15.12.39,none,4,-,-,0.9339727664391962,-,0.0062875,-,1,SUCCESS
790,16-03-2022 17.22.25,pixel-burn4,0,50.0000,6.5000,0.9367192325631232,0.8056055261422636,0.00839375,0.0237375,-1,SUCCESS
791,16-03-2022 17.23.32,pixel-burn4,1,50.0000,6.3750,0.8056055261422636,0.8306602109853465,0.0237375,0.0254125,-1,SUCCESS
792,16-03-2022 17.24.36,pixel-burn4,2,50.0000,6.2500,0.8306602109853465,0.9836209052263066,0.0254125,0.00025625,-1,SUCCESS
793,16-03-2022 17.25.40,pixel-burn4,3,50.0000,6.1250,0.9836209052263066,0.9827557079482672,0.00025625,0.001125,-1,SUCCESS
794,16-03-2022 17.26.45,pixel-burn4,4,50.0000,6.0000,0.9827557079482672,0.6477968215190034,0.001125,0.01761875,-1,SUCCESS
795,16-03-2022 17.27.49,pixel-burn4,5,50.0000,5.8750,0.6477968215190034,0.9996825001556372,0.01761875,-0.00393125,-1,SUCCESS
796,16-03-2022 17.28.55,pixel-burn4,6,50.0000,5.8750,0.9996825001556372,0.1303594181526541,-0.00393125,0.0336875,-1,SUCCESS
797,16-03-2022 17.29.59,none,7,-,-,0.1303594181526541,-,0.0336875,-,-1,SUCCESS
798,16-03-2022 17.46.09,pixel-burn4,0,50.0000,6.5000,0.5660779693143106,0.7620610436494913,0.02398125,0.028775,1,SUCCESS
799,16-03-2022 17.47.14,shining-moon3,1,40.0000,6.3750,0.7620610436494913,0.6330774419426333,0.028775,0.0271,1,SUCCESS
800,16-03-2022 17.48.18,shining-moon3,2,40.0000,6.2500,0.6330774419426333,0.55596746882857,0.0271,0.02555625,1,SUCCESS
801,16-03-2022 17.49.23,pixel-burn4,3,50.0000,6.1250,0.55596746882857,0.9490066682140101,0.02555625,0.003675,1,SUCCESS
802,16-03-2022 17.50.28,none,4,-,-,0.9490066682140101,-,0.003675,-,1,SUCCESS
803,16-03-2022 17.57.01,pixel-burn4,0,50.0000,6.5000,0.46885078495117083,0.5319811232719662,0.0329875,0.06234375,-1,SUCCESS
804,16-03-2022 17.58.05,pixel-burn4,1,50.0000,6.3750,0.5319811232719662,0.7703780318846687,0.06234375,0.0210875,-1,SUCCESS
805,16-03-2022 17.59.10,pixel-burn4,2,50.0000,6.2500,0.7703780318846687,0.4632854045123651,0.0210875,0.03155625,-1,SUCCESS
806,16-03-2022 18.00.15,pixel-burn4,3,50.0000,6.1250,0.4632854045123651,0.013512077083242148,0.03155625,0.0004375,-1,SUCCESS
807,16-03-2022 18.01.19,none,4,-,-,0.013512077083242148,-,0.0004375,-,-1,SUCCESS
808,16-03-2022 19.56.49,pixel-burn4,0,50.0000,6.5000,0.5070253712459213,0.7618505756678834,0.06144375,0.0223375,1,SUCCESS
809,16-03-2022 19.57.54,shining-moon3,1,40.0000,6.3750,0.7618505756678834,0.6666517611886906,0.0223375,0.02161875,1,SUCCESS
810,16-03-2022 19.59.00,shining-moon3,2,40.0000,6.2500,0.6666517611886906,0.6232984309978905,0.02161875,0.0252625,1,SUCCESS
811,16-03-2022 20.00.05,pixel-burn4,3,50.0000,6.1250,0.6232984309978905,0.4007586969025262,0.0252625,0.0328875,1,SUCCESS
812,16-03-2022 20.01.11,pixel-burn4,4,50.0000,6.0000,0.4007586969025262,0.05912533286328526,0.0328875,0.0072,1,SUCCESS
813,16-03-2022 20.02.16,pixel-burn4,5,50.0000,5.8750,0.05912533286328526,0.9771089258223633,0.0072,0.00535,1,SUCCESS
814,16-03-2022 20.03.21,none,6,-,-,0.9771089258223633,-,0.00535,-,1,SUCCESS
815,16-03-2022 15.43.01,pixel-burn4,0,50.0000,6.5000,0.05564071414487702,0.3178063642518619,0.0173625,0.030725,1,SUCCESS
816,16-03-2022 15.44.05,pixel-burn4,1,50.0000,6.3750,0.3178063642518619,0.0521466613073406,0.030725,0.00485625,1,SUCCESS
817,16-03-2022 15.45.08,pixel-burn4,2,50.0000,6.2500,0.0521466613073406,0.009127548601232811,0.00485625,-0.00176875,1,SUCCESS
818,16-03-2022 15.46.12,pixel-burn4,3,50.0000,6.1250,0.009127548601232811,0.833352292835836,-0.00176875,0.01105625,1,SUCCESS
819,16-03-2022 15.47.17,shining-moon3,4,40.0000,6.0000,0.833352292835836,0.9737252129077473,0.01105625,0.0011875,1,SUCCESS
820,16-03-2022 15.48.21,none,5,-,-,0.9737252129077473,-,0.0011875,-,1,SUCCESS
821,16-03-2022 18.55.15,pixel-burn4,0,50.0000,6.5000,0.47031616419490835,0.6496299737195437,0.0378875,0.0178125,1,SUCCESS
822,16-03-2022 18.56.20,shining-moon3,1,40.0000,6.3750,0.6496299737195437,0.7732126306166758,0.0178125,0.01549375,1,SUCCESS
823,16-03-2022 18.57.26,shining-moon3,2,40.0000,6.2500,0.7732126306166758,0.8384527074430768,0.01549375,0.02006875,1,SUCCESS
824,16-03-2022 18.58.33,shining-moon3,3,40.0000,6.1250,0.8384527074430768,0.9237038814111468,0.02006875,0.01003125,1,SUCCESS
825,16-03-2022 18.59.40,none,4,-,-,0.9237038814111468,-,0.01003125,-,1,SUCCESS
826,16-03-2022 17.42.31,pixel-burn4,0,50.0000,6.5000,0.4477523264599707,0.4052796146038004,0.0322,0.04255,-1,SUCCESS
827,16-03-2022 17.43.37,pixel-burn4,1,50.0000,6.3750,0.4052796146038004,0.5201627631283843,0.04255,0.0246625,-1,SUCCESS
828,16-03-2022 17.44.42,pixel-burn4,2,50.0000,6.2500,0.5201627631283843,0.06907167815657758,0.0246625,0.0072875,-1,SUCCESS
829,16-03-2022 17.45.47,none,3,-,-,0.06907167815657758,-,0.0072875,-,-1,SUCCESS
830,16-03-2022 19.04.58,pixel-burn4,0,50.0000,6.5000,0.20428103431824687,0.30944669279167764,0.017475,0.025525,1,FAILED
831,16-03-2022 19.06.05,pixel-burn4,1,50.0000,6.3750,0.30944669279167764,0.1554378995637929,0.025525,0.0214,1,FAILED
832,16-03-2022 19.07.10,pixel-burn4,2,50.0000,6.2500,0.1554378995637929,0.044794972505891595,0.0214,0.005475,1,FAILED
833,16-03-2022 19.08.15,pixel-burn4,3,50.0000,6.1250,0.044794972505891595,0.16688310050935498,0.005475,0.00855625,1,FAILED
834,16-03-2022 19.09.20,shining-moon3,4,40.0000,6.0000,0.16688310050935498,0.12402826408464057,0.00855625,0.01111875,1,FAILED
835,16-03-2022 19.10.26,pixel-burn4,5,50.0000,5.8750,0.12402826408464057,0.30776281284212137,0.01111875,0.01808125,1,FAILED
836,16-03-2022 19.11.31,pixel-burn4,6,50.0000,5.8750,0.30776281284212137,0.42456507936507937,0.01808125,0.01563125,1,FAILED
837,16-03-2022 19.12.36,pixel-burn4,7,50.0000,5.8750,0.42456507936507937,0.10446951684819283,0.01563125,0.0089875,1,FAILED
838,16-03-2022 19.13.42,pixel-burn4,8,50.0000,5.8750,0.10446951684819283,0.2322121897625699,0.0089875,0.035775,1,FAILED
839,16-03-2022 19.14.46,pixel-burn4,9,50.0000,5.8750,0.2322121897625699,0.5716401724548364,0.035775,0.05483125,1,FAILED
840,16-03-2022 19.15.53,pixel-burn4,10,50.0000,5.8750,0.5716401724548364,0.30300398314458066,0.05483125,0.0789375,1,FAILED
841,16-03-2022 19.16.58,pixel-burn4,11,50.0000,5.8750,0.30300398314458066,0.38698166859919386,0.0789375,0.09445625,1,FAILED
842,16-03-2022 19.18.04,pixel-burn4,12,50.0000,5.8750,0.38698166859919386,0.5728883031110596,0.09445625,0.13695625,1,FAILED
843,16-03-2022 19.19.09,pixel-burn4,13,50.0000,5.8750,0.5728883031110596,0.615018172836021,0.13695625,0.1144125,1,FAILED
844,16-03-2022 19.20.14,pixel-burn4,14,50.0000,5.8750,0.615018172836021,0.3982646753944792,0.1144125,0.1860375,1,FAILED
